transaction_amount,transaction_hour,transaction_day,merchant_category,payment_method,customer_age,account_age_months,avg_monthly_spend,num_transactions_30d,num_countries_30d,failed_transactions_7d,velocity_1h,distance_from_home_km,is_foreign_transaction,is_fraud
173.91,20,Thu,Gas,Debit,51,36,317.17,54,1,0.0,1,8.3,0,0
10.83,8,Thu,Electronics,Credit,78,56,868.96,30,1,0.0,3,6.7,0,1
28.83,0,Thu,Grocery,Credit,61,43,408.56,26,5,2.0,1,26.6,0,1
290.42,5,Tue,ATM,Debit,64,8,359.45,49,1,0.0,2,36.2,0,1
38.66,22,Sat,Electronics,Debit,34,2,1064.42,31,1,0.0,4,25.2,0,0
272.14,18,Thu,ATM,Debit,31,84,546.1,50,1,0.0,5,20.4,0,0
49.12,22,Mon,Online,Prepaid,42,105,319.9,15,1,0.0,1,5.2,0,0
154.45,10,Fri,Online,Credit,65,47,278.65,52,1,0.0,6,38.3,1,1
177.7,10,Sun,Grocery,Credit,44,46,1164.69,41,2,0.0,1,27.7,0,1
107.82,22,Sun,Electronics,Credit,25,11,757.4,38,1,2.0,1,14.6,0,0
54.64,12,Wed,Travel,Credit,73,28,640.27,38,5,0.0,1,14.3,0,0
35.86,10,Mon,Grocery,Credit,34,175,868.58,43,1,0.0,2,16.8,0,0
5.06,17,Thu,Electronics,Debit,22,70,830.51,57,1,3.0,1,35.2,1,1
54.35,22,Mon,Restaurant,Debit,29,13,588.27,20,1,2.0,2,27.1,0,0
158.83,14,Sun,Grocery,Credit,55,13,666.53,35,1,1.0,1,38.8,0,0
417.83,0,Tue,Grocery,Prepaid,35,24,1092.29,23,1,0.0,1,14.2,0,0
307.43,20,Tue,Online,Debit,43,19,1129.91,44,1,0.0,5,19.6,0,1
217.91,6,Wed,Grocery,Debit,48,17,464.72,47,1,0.0,1,38.6,0,0
232.99,22,Wed,Grocery,Credit,54,35,1311.87,39,3,0.0,1,,0,1
164.04,12,Fri,Gas,Debit,23,1,1603.62,25,1,1.0,3,11.7,0,0
45.22,11,Wed,Healthcare,Debit,58,52,683.46,54,1,0.0,1,19.4,0,1
356.59,17,Tue,Restaurant,Credit,32,49,673.87,50,1,1.0,3,49.3,0,1
166.63,23,Tue,Grocery,Credit,59,64,440.71,22,1,0.0,1,0.3,0,0
123.3,18,Thu,Travel,Prepaid,66,66,532.56,47,1,0.0,1,4.8,0,0
17.65,14,Mon,ATM,Credit,78,30,929.39,8,1,0.0,1,5.3,0,0
88.87,7,Thu,Online,Credit,43,55,1726.78,54,1,1.0,1,7.9,0,0
92.53,18,Thu,Gas,Credit,68,24,1091.34,9,1,0.0,2,6.6,0,0
299.89,9,Fri,Electronics,Debit,29,109,667.14,15,2,0.0,1,17.8,0,0
118.66,6,Sun,Travel,Debit,58,8,630.11,48,2,0.0,4,43.4,1,1
71.8,17,Sun,Grocery,Credit,64,89,534.46,20,1,0.0,1,20.3,0,0
564.54,15,Sun,Gas,Credit,31,11,1223.96,35,1,0.0,1,,1,0
17.6,19,Tue,Online,Prepaid,18,4,702.71,59,2,0.0,2,39.9,0,1
82.37,5,Mon,Healthcare,Debit,34,21,,37,1,0.0,2,,0,1
6.44,8,Tue,Electronics,Debit,50,34,705.3,3,1,2.0,3,4.9,0,1
202.01,20,Sat,Grocery,Credit,72,9,1647.22,59,2,0.0,2,9.0,0,1
375.3,12,Sun,Travel,Credit,46,29,586.32,34,1,0.0,1,31.2,0,1
49.28,20,Sat,Online,Credit,70,59,518.66,34,2,0.0,2,26.9,0,0
,7,Mon,Online,Debit,71,11,607.31,36,1,0.0,1,17.2,0,0
51.84,15,Sun,Grocery,Credit,62,31,969.6,35,1,0.0,1,3.1,0,0
362.48,12,Wed,Electronics,Credit,48,15,1373.88,9,1,1.0,5,32.5,0,0
210.34,12,Mon,Travel,Credit,79,27,970.47,30,2,0.0,1,7.4,1,0
245.14,16,Wed,Restaurant,Credit,25,40,1082.63,55,1,0.0,2,29.5,0,0
2.73,22,Mon,ATM,Debit,47,16,1027.03,54,1,0.0,1,20.9,1,0
493.76,19,Thu,Restaurant,Credit,30,187,133.99,26,2,0.0,1,6.1,0,0
194.56,4,Wed,Online,Debit,33,30,793.54,12,3,0.0,1,4.8,0,0
54.52,21,Wed,Gas,Prepaid,19,63,673.16,24,2,1.0,2,2.8,1,0
265.26,20,Thu,Online,Credit,62,46,743.51,41,1,0.0,1,5.5,0,0
49.59,16,Sat,Restaurant,Debit,35,69,470.86,19,3,0.0,1,3.4,0,0
309.24,8,Fri,Online,Prepaid,52,7,1147.32,44,1,2.0,3,19.2,0,1
17.92,1,Wed,Electronics,Prepaid,62,9,819.39,16,1,0.0,1,18.3,0,0
182.45,17,Sat,Travel,Credit,36,24,816.97,26,3,0.0,1,17.6,0,0
116.71,8,Sun,Grocery,Credit,30,69,741.11,23,1,1.0,3,20.5,0,0
15.23,5,Mon,Restaurant,Credit,68,8,548.28,57,1,1.0,5,33.7,1,1
41.54,10,Thu,Electronics,Debit,21,128,87.18,33,1,1.0,1,49.0,0,1
1.87,5,Tue,Electronics,Debit,36,5,908.67,42,2,0.0,4,5.2,0,0
,5,Mon,Healthcare,Debit,67,7,845.43,57,1,0.0,1,17.7,0,0
53.77,12,Fri,Grocery,Credit,42,7,1013.7,30,1,0.0,1,1.6,1,0
136.83,10,Sat,Online,Credit,55,32,828.93,23,1,0.0,3,2.6,0,1
52.91,13,Tue,Healthcare,Debit,68,90,368.28,10,1,0.0,4,21.2,1,0
53.48,1,Sat,Grocery,Credit,74,11,482.08,36,2,1.0,1,13.3,0,0
203.91,7,Sat,Gas,Debit,48,29,1335.78,31,1,0.0,1,28.4,0,0
,2,Sun,Electronics,Credit,53,7,927.57,43,1,0.0,1,11.1,0,1
349.79,22,Tue,Grocery,Credit,21,36,1121.29,22,2,0.0,1,2.7,0,0
286.85,20,Sun,Restaurant,Credit,73,5,1167.57,43,1,3.0,3,41.1,0,1
165.3,2,Wed,ATM,Credit,56,24,406.51,43,1,2.0,1,1.7,0,0
134.92,0,Thu,Grocery,Credit,24,38,663.8,54,1,5.0,1,4.2,0,1
334.26,23,Mon,Gas,Credit,75,31,1072.41,38,2,0.0,2,6.5,0,1
30.75,18,Mon,Travel,Credit,72,5,473.79,47,1,0.0,4,107.1,0,0
12.34,17,Fri,ATM,Credit,75,6,636.7,2,1,0.0,1,10.8,0,0
,16,Wed,Grocery,Credit,33,40,592.25,53,1,1.0,2,13.9,0,0
237.4,19,Tue,Gas,Debit,76,60,504.75,23,1,,5,29.4,0,1
5.29,23,Tue,Gas,Credit,65,86,747.94,54,2,0.0,1,20.2,0,0
131.13,12,Fri,Gas,Debit,22,60,605.67,35,2,0.0,3,,0,0
808.48,2,Mon,Healthcare,Debit,64,131,640.58,59,1,0.0,2,13.3,0,0
290.38,0,Sat,Online,Debit,40,19,907.39,37,1,0.0,1,71.6,0,0
110.55,3,Mon,Grocery,Prepaid,53,14,1199.24,32,2,0.0,1,31.9,0,0
9.86,12,Tue,Restaurant,Credit,49,1,1105.83,56,1,0.0,2,10.3,0,0
267.01,16,Wed,Restaurant,Debit,41,22,870.56,43,1,0.0,1,9.6,0,0
137.06,10,Thu,Electronics,Prepaid,42,38,1455.75,53,3,,1,53.0,1,0
18.31,1,Wed,Restaurant,Debit,62,61,1063.6,12,1,1.0,1,23.1,0,0
14.78,15,Wed,Restaurant,Credit,45,11,1121.8,58,1,0.0,2,19.4,0,0
360.57,1,Sun,Restaurant,Credit,36,26,734.78,35,1,1.0,1,28.4,0,1
165.94,18,Fri,Healthcare,Credit,24,39,645.35,41,2,0.0,1,16.5,0,0
265.17,22,Mon,Grocery,Debit,61,29,950.41,59,1,0.0,1,3.5,0,0
316.77,18,Wed,ATM,Debit,75,12,1162.49,3,2,0.0,2,7.7,0,1
,15,Sat,Restaurant,Credit,58,57,869.78,34,5,3.0,1,16.3,1,1
109.3,21,Tue,Gas,Credit,34,7,546.74,38,4,0.0,1,0.4,0,1
84.43,18,Mon,Online,Debit,19,85,286.56,24,3,0.0,1,11.5,0,0
57.18,8,Fri,Restaurant,Credit,33,110,167.39,38,1,0.0,1,28.2,0,0
85.53,0,Thu,Restaurant,Debit,56,16,817.02,17,3,0.0,1,3.6,0,1
,9,Thu,Restaurant,Debit,78,17,1126.38,40,1,0.0,2,1.3,0,0
138.17,18,Mon,Restaurant,Credit,35,49,50.0,1,3,0.0,2,36.2,0,0
334.57,0,Mon,ATM,Debit,56,22,557.01,57,1,0.0,2,19.2,0,1
87.88,1,Thu,Online,Credit,18,1,491.75,8,1,0.0,1,3.9,0,1
140.13,15,Tue,Grocery,Debit,20,91,951.71,54,1,1.0,1,32.8,0,0
149.67,11,Thu,Grocery,Prepaid,38,20,533.28,15,2,0.0,5,21.5,0,0
134.36,7,Thu,Restaurant,Debit,79,8,307.82,50,1,0.0,1,8.1,0,0
181.92,22,Tue,Grocery,Credit,77,29,556.41,45,1,2.0,2,9.4,0,0
40.66,17,Sun,Gas,Credit,47,9,493.72,25,2,0.0,4,3.4,0,1
107.73,1,Sat,Grocery,Credit,28,8,805.2,8,1,0.0,2,36.1,1,0
16.51,12,Fri,Travel,Credit,39,28,714.08,52,1,0.0,1,,1,0
72.8,5,Mon,Grocery,Credit,64,18,976.99,32,1,0.0,1,16.3,0,0
100.32,20,Mon,Electronics,Credit,78,31,797.5,50,1,0.0,1,43.0,0,0
158.43,5,Thu,Gas,Credit,74,207,,13,1,2.0,2,0.3,1,0
450.96,8,Tue,Restaurant,Credit,42,71,620.82,46,4,0.0,2,1.4,0,0
137.69,15,Sun,Healthcare,Credit,20,1,1048.04,15,1,0.0,2,3.5,0,0
204.15,10,Mon,ATM,Prepaid,47,2,927.14,6,1,3.0,1,0.6,0,1
105.86,6,Thu,Restaurant,Debit,41,34,681.84,33,1,3.0,3,21.5,1,0
150.81,9,Wed,Grocery,Credit,62,35,1075.19,7,5,0.0,2,20.1,0,0
11.04,9,Thu,Online,Credit,53,76,,33,1,1.0,1,4.7,0,0
44.03,19,Mon,ATM,Credit,40,36,1295.93,47,1,0.0,1,3.2,1,0
67.38,17,Wed,Online,Credit,71,9,489.45,29,1,1.0,2,3.1,1,1
95.94,23,Tue,Grocery,Credit,25,23,263.74,38,2,2.0,1,61.3,0,1
7.01,19,Sat,Healthcare,Debit,71,60,232.5,37,3,0.0,1,23.7,1,0
22.63,8,Mon,Electronics,Debit,21,92,,44,1,0.0,1,17.6,1,0
48.61,14,Sun,Online,Debit,67,10,574.33,32,1,0.0,3,7.8,0,0
533.85,3,Sat,ATM,Credit,56,28,872.5,58,1,0.0,1,11.3,0,1
60.37,7,Tue,Electronics,Prepaid,60,6,358.93,3,1,,1,1.9,0,0
98.68,8,Fri,ATM,Prepaid,48,25,994.79,54,1,1.0,3,125.9,0,1
32.74,12,Mon,Electronics,Credit,46,3,,20,1,0.0,2,28.1,1,0
141.54,8,Sun,Healthcare,Credit,76,102,617.01,14,1,0.0,2,19.4,0,0
,3,Thu,Electronics,Credit,53,37,1049.94,28,2,1.0,1,17.7,0,1
34.79,16,Tue,Healthcare,Credit,30,69,1030.02,38,1,0.0,2,14.0,1,0
109.03,15,Wed,Grocery,Debit,58,229,,4,1,0.0,2,6.0,1,0
1.0,14,Mon,Online,Credit,26,7,1154.91,15,1,0.0,6,5.1,0,0
1.15,2,Sun,Travel,Credit,72,43,1244.2,17,1,0.0,1,15.9,1,0
37.09,19,Mon,Restaurant,Credit,38,78,484.58,37,1,0.0,1,1.5,0,0
5.61,4,Fri,Electronics,Credit,68,31,1252.98,24,1,1.0,1,1.5,0,0
17.15,22,Wed,Online,Debit,20,37,440.37,38,2,0.0,2,16.5,0,0
,4,Sun,Grocery,Debit,42,19,1108.62,42,4,1.0,1,50.5,0,1
243.37,19,Tue,Travel,Debit,42,40,1178.88,41,2,0.0,1,49.1,0,0
127.31,14,Thu,Electronics,Credit,29,18,730.14,36,1,0.0,1,0.2,0,0
107.82,17,Thu,Healthcare,Debit,46,23,778.69,58,4,0.0,1,2.3,0,0
52.11,14,Fri,Grocery,Credit,28,4,680.39,41,1,0.0,1,17.5,1,1
402.69,1,Mon,Grocery,Debit,69,1,470.24,8,1,2.0,5,37.7,0,1
75.88,12,Tue,Electronics,Credit,28,2,544.89,3,1,0.0,2,61.8,0,0
13.67,3,Tue,Restaurant,Credit,66,8,998.65,30,1,0.0,1,39.4,0,1
143.98,9,Fri,Electronics,Credit,78,22,1142.28,22,3,0.0,1,22.6,0,0
18.13,12,Tue,Restaurant,Credit,43,1,794.22,52,1,1.0,1,4.5,0,0
63.52,9,Thu,ATM,Prepaid,70,6,395.96,33,1,0.0,2,1.5,0,0
106.21,8,Tue,Online,Credit,31,55,341.5,25,1,1.0,1,1.0,1,1
310.99,7,Sat,Travel,Credit,33,52,757.55,52,2,0.0,8,18.9,1,0
102.05,2,Sun,Grocery,Credit,73,56,588.96,59,2,0.0,2,0.7,0,0
181.73,15,Thu,Gas,Debit,27,92,1274.49,30,1,0.0,1,26.9,0,0
740.4,13,Wed,Grocery,Credit,48,5,519.09,37,1,,3,24.9,0,1
21.15,8,Tue,Online,Debit,48,6,1038.95,3,2,5.0,2,1.7,0,1
48.18,20,Mon,Electronics,Debit,53,15,551.75,4,1,0.0,1,47.4,0,0
75.27,10,Tue,Restaurant,Credit,27,89,686.6,29,1,1.0,1,14.8,0,0
82.18,2,Fri,Restaurant,Credit,43,54,868.86,57,1,0.0,2,47.0,0,1
79.4,4,Thu,Online,Credit,37,14,1007.83,32,1,0.0,1,46.4,0,0
357.26,9,Sun,Grocery,Debit,78,3,969.02,23,1,0.0,1,4.4,0,0
187.78,12,Wed,Travel,Credit,61,34,576.05,56,1,0.0,1,,0,1
140.44,3,Fri,Grocery,Credit,79,11,840.14,19,1,0.0,1,2.9,0,0
55.52,23,Thu,Online,Debit,26,27,650.09,15,3,0.0,1,29.8,0,1
260.41,12,Thu,ATM,Debit,32,102,227.49,51,1,0.0,4,14.0,0,0
465.37,11,Tue,Restaurant,Credit,26,31,891.57,16,1,0.0,2,52.8,0,0
258.22,4,Wed,Restaurant,Credit,24,93,1305.08,23,1,0.0,2,4.7,0,0
1.0,9,Wed,ATM,Credit,43,18,1417.67,40,1,0.0,2,23.3,0,0
151.76,23,Fri,Travel,Credit,41,36,926.95,46,1,0.0,2,90.6,0,0
7.87,8,Sun,Restaurant,Credit,29,81,900.77,37,5,0.0,7,21.9,0,1
44.68,19,Wed,Travel,Prepaid,77,32,50.0,1,1,2.0,1,1.4,1,1
9.21,6,Mon,Gas,Credit,37,34,1890.93,19,1,0.0,2,17.8,0,0
138.87,1,Thu,Grocery,Debit,73,45,1372.39,37,1,0.0,1,4.0,0,1
174.04,21,Thu,Online,Debit,31,77,1103.65,35,1,0.0,4,0.6,0,0
18.24,23,Tue,Restaurant,Credit,39,3,828.8,30,5,0.0,4,8.2,0,1
72.64,22,Fri,Grocery,Debit,33,15,50.0,17,1,,4,,0,0
91.39,6,Sun,Online,Credit,46,18,872.92,39,2,0.0,1,31.1,0,0
69.08,7,Sun,Restaurant,Prepaid,49,87,812.71,49,5,,1,9.4,0,1
19.35,6,Tue,Grocery,Debit,36,112,236.3,26,1,0.0,1,26.4,0,0
81.44,20,Sat,Gas,Credit,72,5,979.26,13,1,0.0,1,0.3,0,0
208.65,22,Fri,ATM,Credit,52,5,1294.65,54,1,0.0,1,0.3,0,0
11.05,13,Wed,ATM,Credit,60,98,936.22,22,2,0.0,1,0.6,0,0
12.54,18,Thu,Healthcare,Credit,49,13,934.92,46,1,1.0,2,5.0,0,0
65.72,4,Sat,ATM,Credit,72,10,960.6,23,1,1.0,1,9.4,0,1
426.39,22,Thu,Grocery,Credit,70,1,670.89,44,1,0.0,4,18.7,0,1
165.65,17,Wed,Restaurant,Debit,37,12,1103.33,43,1,5.0,1,85.3,0,1
170.29,19,Thu,Online,Credit,68,43,1409.52,33,3,0.0,1,8.8,0,0
67.39,11,Thu,Restaurant,Debit,57,20,816.5,27,1,0.0,2,1.1,0,0
135.09,22,Tue,Gas,Debit,37,26,497.85,35,1,0.0,2,4.3,0,0
,16,Sun,Gas,Credit,25,90,,12,1,0.0,1,45.6,0,0
151.63,12,Fri,Restaurant,Debit,75,4,1000.38,9,1,2.0,3,24.0,0,0
366.77,1,Thu,ATM,Credit,52,3,1045.69,34,1,0.0,2,31.2,1,1
142.23,12,Mon,Travel,Credit,59,69,945.58,14,1,1.0,4,,1,0
310.36,6,Thu,Restaurant,Debit,30,54,705.75,37,1,0.0,4,2.9,1,0
193.09,9,Mon,Healthcare,Credit,58,11,910.85,3,1,0.0,1,2.4,1,1
19.27,22,Mon,Restaurant,Debit,23,14,585.76,44,1,0.0,4,38.9,0,1
,5,Thu,Grocery,Debit,64,13,515.69,44,1,1.0,3,4.7,0,1
10.31,2,Wed,Travel,Prepaid,33,38,401.48,21,2,0.0,5,20.6,0,1
114.52,2,Thu,Online,Debit,22,2,405.64,7,3,0.0,4,14.5,1,1
23.0,17,Mon,Online,Debit,70,24,1012.18,33,1,0.0,3,15.7,0,0
1.77,10,Wed,Online,Credit,62,5,692.29,35,1,2.0,1,4.3,0,0
82.24,21,Tue,Online,Credit,68,62,,11,3,1.0,1,20.2,0,0
,19,Sun,Electronics,Debit,51,17,255.23,45,1,0.0,4,0.9,0,0
99.83,4,Thu,ATM,Credit,23,27,1068.42,32,4,2.0,2,100.6,1,1
,18,Fri,ATM,Credit,76,1,1227.9,22,3,0.0,1,0.5,0,0
6.71,21,Wed,Grocery,Credit,50,2,390.34,55,1,0.0,1,1.0,0,0
19.69,18,Mon,Grocery,Debit,32,40,750.14,42,1,0.0,2,7.9,0,0
122.68,14,Sun,Healthcare,Credit,32,52,426.98,19,1,0.0,1,35.6,1,0
63.05,15,Tue,ATM,Debit,31,45,743.29,36,1,0.0,1,5.9,0,0
195.94,23,Wed,ATM,Credit,56,48,1043.16,54,3,1.0,1,12.8,0,1
158.46,8,Fri,ATM,Credit,22,4,1447.34,37,4,0.0,2,0.4,0,0
280.24,3,Mon,Travel,Credit,69,43,621.19,11,1,0.0,1,1.6,0,0
176.89,14,Sat,Gas,Credit,74,7,1079.97,41,1,1.0,1,18.7,0,0
84.3,11,Thu,Travel,Debit,43,4,1089.73,13,1,1.0,3,4.3,0,1
167.65,22,Tue,Grocery,Credit,65,51,739.55,28,1,0.0,3,23.7,0,0
48.32,2,Mon,Online,Credit,34,79,1264.04,49,1,0.0,1,30.8,0,0
54.86,22,Tue,Travel,Credit,60,45,,15,4,0.0,1,38.0,0,0
233.37,13,Sat,Gas,Credit,64,59,974.16,13,1,3.0,2,2.9,0,0
88.7,16,Fri,Travel,Credit,69,170,570.55,53,1,0.0,2,12.2,1,1
240.21,18,Tue,Restaurant,Credit,33,5,1012.61,43,1,0.0,1,58.8,0,0
259.25,5,Mon,Grocery,Prepaid,52,121,972.48,33,1,1.0,1,29.6,0,0
292.33,3,Fri,Electronics,Debit,55,33,1274.94,8,1,1.0,4,2.5,0,1
372.68,6,Thu,Grocery,Credit,70,60,1534.23,55,1,0.0,5,14.0,0,0
84.58,18,Wed,Grocery,Credit,40,38,1166.33,32,1,0.0,1,51.1,0,0
57.6,16,Wed,Healthcare,Credit,30,30,1068.26,37,2,0.0,1,11.6,0,0
130.91,15,Tue,Grocery,Credit,50,44,643.73,54,1,3.0,1,,0,0
69.58,14,Fri,Electronics,Debit,46,14,50.0,48,1,0.0,1,13.7,0,0
137.85,21,Sun,Gas,Debit,70,93,1319.32,4,2,0.0,1,2.3,0,0
183.42,7,Tue,Gas,Credit,63,4,1542.47,57,2,0.0,1,3.2,1,1
174.91,18,Thu,Grocery,Debit,51,14,925.19,51,1,0.0,2,1.0,0,1
70.39,7,Wed,Online,Credit,51,1,397.56,18,1,0.0,1,4.3,0,0
27.38,17,Wed,Online,Credit,44,11,1351.15,23,2,1.0,4,44.8,0,0
84.46,15,Tue,Electronics,Credit,32,9,1242.03,29,1,2.0,2,21.0,0,1
23.08,19,Sat,Electronics,Credit,76,2,50.0,2,1,0.0,2,26.9,0,1
331.22,18,Thu,ATM,Prepaid,67,24,856.16,13,1,0.0,7,19.4,0,1
63.67,9,Thu,Online,Credit,26,23,,16,1,0.0,2,9.8,1,0
25.17,16,Tue,Gas,Credit,43,3,158.23,54,1,0.0,5,4.9,0,0
3.87,12,Tue,Grocery,Prepaid,20,11,368.45,59,1,0.0,1,52.0,0,0
155.69,12,Mon,Restaurant,Debit,53,110,1236.62,8,2,0.0,1,14.5,0,0
151.96,6,Fri,Travel,Debit,64,4,827.89,19,2,0.0,1,13.1,0,1
62.46,9,Tue,Grocery,Prepaid,22,13,420.02,32,5,0.0,1,111.0,0,1
11.16,1,Fri,Restaurant,Credit,79,1,532.24,3,1,2.0,1,9.7,0,1
79.05,3,Wed,Gas,Debit,37,6,319.55,51,1,1.0,2,38.5,0,0
55.92,5,Wed,Restaurant,Debit,37,43,830.17,49,2,1.0,1,39.7,0,0
169.57,23,Wed,Online,Debit,22,16,1100.92,32,1,3.0,2,5.3,0,1
139.63,17,Wed,Online,Debit,27,22,1270.67,41,1,3.0,1,2.0,0,1
68.02,22,Mon,Restaurant,Credit,33,6,532.81,21,1,0.0,2,74.3,0,0
36.86,5,Tue,Online,Debit,42,41,658.49,25,1,0.0,1,11.1,0,1
663.88,22,Fri,Grocery,Credit,61,50,1000.46,53,1,0.0,6,,0,1
90.77,16,Fri,Online,Credit,42,7,1181.04,55,1,1.0,1,13.8,1,0
174.84,13,Tue,Grocery,Credit,47,2,948.31,17,4,0.0,7,19.3,0,0
22.72,23,Wed,Grocery,Prepaid,31,3,1307.01,25,1,3.0,1,29.9,0,0
99.71,10,Tue,Gas,Credit,39,39,1526.76,33,5,0.0,2,57.3,0,0
4.19,18,Tue,Restaurant,Credit,60,5,147.99,31,2,0.0,1,49.3,0,0
105.62,1,Mon,ATM,Credit,45,25,1407.61,36,1,0.0,3,56.3,0,0
498.71,2,Sat,Restaurant,Prepaid,47,6,1319.43,23,2,1.0,3,,0,1
72.73,10,Tue,Electronics,Credit,36,7,329.78,59,1,0.0,3,,0,0
5.97,5,Tue,Travel,Debit,55,1,985.51,47,1,0.0,1,5.1,0,0
4.72,13,Tue,Restaurant,Debit,59,14,1054.39,44,1,0.0,3,4.2,0,1
73.65,18,Mon,Restaurant,Credit,37,3,364.07,25,1,0.0,1,32.2,1,1
26.16,15,Thu,Gas,Credit,52,18,775.57,49,1,0.0,1,10.8,0,0
3.54,20,Mon,Online,Debit,39,33,862.56,44,1,0.0,1,49.7,0,0
211.72,21,Mon,Online,Prepaid,32,16,368.03,48,1,0.0,1,0.9,0,0
92.02,23,Fri,Healthcare,Debit,28,44,664.43,30,1,0.0,2,32.4,0,0
51.21,6,Wed,Electronics,Credit,71,49,1360.47,13,1,3.0,1,2.9,0,0
345.51,7,Fri,Online,Debit,51,43,1473.33,43,1,4.0,1,3.9,0,0
18.52,18,Thu,Restaurant,Credit,74,99,,47,1,0.0,2,13.0,1,0
468.26,19,Tue,Gas,Debit,41,10,50.0,29,3,0.0,7,10.1,0,1
,15,Fri,Restaurant,Debit,23,8,1294.94,16,1,0.0,2,13.3,0,0
328.93,21,Mon,Healthcare,Credit,34,34,1528.97,38,2,5.0,2,56.3,0,0
138.55,6,Thu,Online,Debit,45,33,1150.71,27,1,0.0,2,21.4,0,0
262.92,8,Wed,Healthcare,Debit,67,26,685.2,26,1,0.0,3,6.9,0,0
620.4,12,Tue,Online,Debit,48,1,366.51,11,1,0.0,6,3.8,0,1
51.04,0,Thu,ATM,Credit,53,29,1046.71,47,1,0.0,1,10.9,0,1
487.15,7,Sat,Online,Credit,72,97,1221.87,37,5,0.0,1,12.0,0,0
74.02,23,Sun,Restaurant,Debit,26,15,536.08,3,1,1.0,4,,0,0
73.04,21,Thu,Electronics,Credit,27,123,910.02,26,1,0.0,6,6.2,0,0
62.42,3,Wed,Restaurant,Credit,38,16,626.12,34,1,0.0,1,29.2,0,1
116.94,2,Tue,Grocery,Prepaid,75,5,1101.57,33,1,0.0,2,2.1,0,1
25.11,2,Tue,Travel,Credit,51,18,50.0,15,2,1.0,3,16.4,0,1
121.02,21,Wed,Travel,Prepaid,48,25,958.67,2,1,0.0,1,19.5,0,0
117.04,12,Wed,Travel,Credit,46,36,653.62,28,2,0.0,1,4.6,1,1
215.26,7,Sun,Healthcare,Credit,60,25,1532.83,20,1,1.0,2,35.0,1,0
269.05,6,Wed,ATM,Debit,60,28,924.8,38,1,2.0,1,19.1,0,0
87.09,0,Wed,Grocery,Debit,28,1,1083.1,44,1,0.0,1,20.8,0,1
54.0,15,Wed,Restaurant,Debit,50,11,422.74,53,1,0.0,8,13.8,0,0
45.03,5,Sat,Restaurant,Credit,75,13,711.43,16,2,0.0,2,48.1,0,1
32.47,6,Fri,Restaurant,Debit,63,157,957.8,46,1,2.0,4,23.7,0,0
8.91,11,Thu,Online,Credit,78,13,656.23,4,1,0.0,3,9.6,1,1
62.88,22,Wed,Travel,Credit,79,82,703.09,8,5,0.0,2,5.5,1,0
47.26,8,Sat,Travel,Credit,18,13,905.19,44,1,0.0,3,1.5,0,0
509.06,10,Mon,Online,Debit,38,4,114.7,55,1,0.0,1,3.6,0,1
122.37,9,Sat,Online,Credit,79,10,590.23,46,1,0.0,2,98.4,0,1
63.99,20,Thu,Grocery,Credit,40,11,1115.52,20,1,4.0,2,10.4,0,1
130.29,0,Wed,Online,Credit,74,138,642.54,26,1,0.0,2,45.8,0,0
22.48,17,Thu,Restaurant,Credit,26,40,1734.63,32,1,3.0,1,3.7,0,1
,3,Fri,Electronics,Credit,73,97,836.3,13,3,0.0,1,11.1,0,0
147.62,4,Mon,Grocery,Debit,18,65,59.19,5,1,3.0,1,64.6,0,1
100.68,8,Sat,Restaurant,Credit,38,31,977.55,44,2,1.0,2,1.9,0,0
77.07,16,Wed,Restaurant,Debit,39,41,377.63,42,1,,6,18.0,0,0
763.66,2,Wed,Electronics,Debit,71,35,936.0,53,1,0.0,5,50.3,0,0
318.43,15,Mon,Gas,Credit,21,40,,51,2,0.0,1,59.8,0,1
146.49,4,Wed,Online,Debit,18,11,600.23,13,3,0.0,1,37.4,0,1
126.38,15,Thu,Electronics,Credit,68,19,1214.06,41,1,0.0,1,38.7,0,0
145.4,2,Wed,Grocery,Debit,27,32,166.61,11,1,0.0,1,21.1,0,0
33.72,19,Fri,Online,Prepaid,32,1,605.9,37,2,1.0,3,5.0,0,1
,14,Wed,Grocery,Credit,69,24,561.19,32,4,,4,26.2,0,1
,2,Sun,ATM,Debit,53,71,1334.82,45,5,0.0,1,76.7,1,0
96.81,19,Thu,Gas,Credit,46,24,660.43,42,1,2.0,1,14.9,0,0
117.47,13,Sat,Restaurant,Credit,69,29,423.37,18,1,3.0,1,6.0,1,1
38.77,15,Mon,Electronics,Debit,63,8,892.5,29,1,0.0,1,17.0,0,0
498.76,16,Wed,Grocery,Credit,22,57,442.29,15,4,0.0,3,23.5,0,1
360.29,23,Wed,Electronics,Credit,46,16,500.25,20,1,0.0,2,4.7,0,0
192.1,19,Thu,Grocery,Credit,64,113,1076.05,44,1,0.0,3,25.4,0,0
114.34,22,Sat,Gas,Debit,64,183,50.0,36,4,0.0,2,,0,0
306.0,17,Mon,Grocery,Credit,44,89,,5,1,0.0,1,19.0,0,0
21.0,17,Mon,Travel,Prepaid,42,3,529.29,40,2,1.0,1,7.3,0,1
234.46,21,Sat,Gas,Credit,33,15,1418.05,37,1,0.0,1,3.4,0,0
20.0,13,Tue,Electronics,Credit,33,105,978.13,33,1,0.0,3,19.5,0,0
237.14,17,Fri,Grocery,Debit,53,59,787.31,18,1,2.0,3,17.6,0,1
48.4,14,Thu,Grocery,Credit,42,87,758.72,19,1,1.0,3,8.3,0,0
