age,gender,education,department,job_level,years_at_company,years_in_role,num_companies_worked,monthly_income,overtime,work_life_balance,job_satisfaction,relationship_satisfaction,environment_satisfaction,training_last_year,performance_rating,distance_from_home,business_travel,attrition
26,Female,Bachelor,Engineering,Mid,9.9,7.4,6,5900.0,No,3.0,2,4,3.0,4.0,2,3,Non-Travel,0
41,Female,PhD,Engineering,Lead,1.4,0.8,5,10400.0,No,3.0,1,2,3.0,1.0,3,25,Travel_Rarely,0
42,Male,Master,Sales,Lead,12.0,11.2,5,8400.0,No,4.0,4,4,3.0,4.0,3,28,Non-Travel,0
52,Male,High School,Marketing,Lead,0.7,0.5,7,,Yes,3.0,3,2,3.0,3.0,4,25,Travel_Rarely,1
57,Male,Bachelor,Sales,Mid,0.3,0.2,1,5600.0,No,3.0,3,1,3.0,3.0,3,15,Travel_Rarely,0
32,Male,Bachelor,Engineering,Senior,2.3,0.8,3,7200.0,Yes,4.0,3,3,1.0,2.0,4,17,Travel_Rarely,0
36,Female,Bachelor,HR,Junior,7.0,6.6,1,7300.0,Yes,3.0,4,2,,5.0,4,2,Travel_Rarely,1
40,Male,Bachelor,Finance,Mid,2.6,1.1,3,,No,2.0,1,4,3.0,0.0,4,27,Travel_Rarely,0
28,Male,Bachelor,Finance,Junior,7.1,4.8,1,4300.0,No,3.0,4,4,2.0,6.0,4,4,Travel_Rarely,0
49,Female,PhD,Marketing,Mid,5.2,4.5,5,8300.0,Yes,3.0,2,2,1.0,4.0,3,14,Travel_Frequently,1
26,Male,High School,Sales,Senior,0.9,0.4,6,6400.0,No,3.0,1,1,2.0,2.0,1,11,Travel_Rarely,0
26,Female,High School,Engineering,Junior,11.9,8.0,5,4300.0,Yes,4.0,3,3,2.0,6.0,3,27,Travel_Rarely,0
51,Male,Bachelor,Engineering,Junior,0.3,0.1,1,6700.0,No,2.0,4,4,1.0,3.0,3,12,Travel_Frequently,1
53,Female,High School,Sales,Junior,9.1,7.6,3,6800.0,No,3.0,1,4,3.0,6.0,3,23,Travel_Rarely,0
29,Female,Bachelor,Engineering,Junior,1.5,1.0,4,6000.0,No,4.0,3,2,1.0,5.0,3,16,Travel_Rarely,1
31,Female,Bachelor,Engineering,Junior,2.8,2.5,6,4100.0,No,3.0,3,4,1.0,0.0,2,12,Travel_Rarely,0
59,Female,High School,HR,Junior,2.2,2.0,3,6000.0,No,3.0,2,2,4.0,0.0,1,2,Travel_Rarely,0
53,Male,Master,Finance,Junior,0.8,0.6,1,7500.0,No,3.0,4,3,2.0,1.0,3,7,Travel_Rarely,0
49,Male,Bachelor,Engineering,Junior,1.8,1.5,3,7200.0,Yes,3.0,3,2,3.0,5.0,4,21,Travel_Rarely,1
38,Female,Bachelor,Finance,Manager,0.9,0.6,2,10700.0,No,3.0,4,3,2.0,3.0,4,26,Non-Travel,0
52,Female,Bachelor,Engineering,Mid,0.9,0.5,3,6300.0,No,4.0,3,3,4.0,0.0,4,23,Travel_Frequently,0
29,Male,Master,Engineering,Junior,0.8,0.6,5,,No,2.0,3,3,3.0,1.0,3,28,Travel_Rarely,0
46,Male,Master,HR,Mid,2.7,2.5,7,9000.0,No,3.0,3,4,3.0,1.0,3,25,Travel_Rarely,0
30,Male,High School,Sales,Lead,6.4,3.8,5,7300.0,No,2.0,3,3,2.0,3.0,2,25,Travel_Rarely,0
23,Male,Bachelor,Sales,Senior,3.4,1.8,2,5900.0,Yes,3.0,3,2,2.0,0.0,3,3,Travel_Rarely,0
36,Male,Bachelor,Engineering,Mid,8.9,5.1,6,6000.0,No,3.0,2,3,4.0,6.0,3,3,Travel_Rarely,0
24,Female,Master,Operations,Mid,4.0,2.4,3,5900.0,No,2.0,3,1,3.0,5.0,4,13,Travel_Rarely,0
57,Male,Master,Marketing,Senior,4.7,1.7,6,9800.0,Yes,3.0,4,3,2.0,0.0,3,7,Non-Travel,1
25,Male,Bachelor,Sales,Senior,4.4,2.9,4,6000.0,Yes,2.0,4,3,4.0,4.0,3,5,Non-Travel,0
35,Male,Master,Marketing,Senior,2.4,1.6,3,9100.0,No,3.0,2,1,3.0,0.0,4,21,Travel_Frequently,0
46,Female,High School,Marketing,Lead,4.7,3.3,5,8700.0,Yes,3.0,4,3,3.0,1.0,4,5,Travel_Frequently,0
31,Female,High School,Finance,Lead,0.3,0.2,7,8100.0,No,2.0,3,4,4.0,2.0,4,25,Non-Travel,0
42,Male,PhD,Marketing,Mid,7.9,5.8,5,8900.0,No,2.0,3,3,4.0,3.0,3,20,Travel_Rarely,0
57,Male,High School,Engineering,Mid,6.0,5.5,6,7200.0,Yes,3.0,2,4,3.0,2.0,4,22,Non-Travel,0
33,Female,Master,Engineering,Senior,1.1,1.1,1,7700.0,Yes,3.0,3,3,4.0,0.0,3,6,Travel_Frequently,1
48,Male,PhD,HR,Lead,5.8,4.1,5,10100.0,Yes,1.0,4,4,4.0,5.0,3,13,Non-Travel,0
23,Male,Bachelor,HR,Junior,0.1,0.0,1,4300.0,No,3.0,2,3,4.0,5.0,3,7,Non-Travel,1
34,Male,Bachelor,HR,Manager,1.0,1.0,5,10900.0,Yes,2.0,2,4,2.0,6.0,3,2,Non-Travel,1
53,Female,Bachelor,HR,Junior,0.3,0.2,5,4700.0,No,3.0,3,3,3.0,6.0,4,22,Travel_Rarely,0
52,Male,Master,Operations,Mid,6.1,3.3,7,6200.0,No,3.0,1,2,2.0,1.0,4,29,Travel_Frequently,1
37,Male,Bachelor,Operations,Lead,5.6,2.3,4,8500.0,No,2.0,3,4,4.0,2.0,3,9,Travel_Rarely,0
53,Male,High School,Operations,Junior,6.7,2.7,1,6300.0,No,1.0,2,4,2.0,3.0,3,19,Non-Travel,0
53,Male,Bachelor,Marketing,Mid,0.0,0.0,1,7600.0,No,3.0,2,4,3.0,4.0,3,2,Travel_Rarely,0
55,Male,Bachelor,Operations,Junior,2.8,0.9,5,5500.0,No,1.0,4,2,1.0,2.0,3,13,Non-Travel,0
32,Female,Master,Sales,Mid,4.9,4.6,1,,No,1.0,3,3,3.0,5.0,3,8,Non-Travel,1
31,Male,Bachelor,Engineering,Junior,0.7,0.5,5,4500.0,Yes,3.0,2,2,3.0,4.0,3,16,Travel_Frequently,1
36,Female,Bachelor,HR,Mid,4.2,3.3,5,5700.0,No,3.0,3,1,2.0,5.0,1,1,Travel_Frequently,0
38,Female,Bachelor,Marketing,Mid,0.4,0.4,6,5800.0,No,2.0,2,4,3.0,6.0,4,11,Travel_Frequently,0
39,Female,Master,HR,Manager,0.8,0.7,3,11500.0,No,3.0,1,3,3.0,6.0,3,8,Travel_Rarely,0
30,Female,Bachelor,Marketing,Manager,2.6,2.4,1,11100.0,No,3.0,3,4,2.0,0.0,4,21,Non-Travel,0
46,Male,PhD,Sales,Junior,4.2,4.1,7,7800.0,No,3.0,3,3,4.0,0.0,1,25,Travel_Rarely,0
35,Male,Master,Engineering,Senior,0.6,0.4,2,8800.0,No,3.0,4,4,3.0,3.0,3,25,Non-Travel,0
46,Female,Bachelor,Marketing,Junior,0.8,0.8,6,6300.0,No,4.0,4,3,2.0,4.0,4,20,Non-Travel,1
43,Female,Bachelor,Sales,Junior,0.9,0.7,1,5100.0,No,3.0,4,3,4.0,4.0,3,1,Non-Travel,0
51,Female,Bachelor,Engineering,Junior,1.1,0.4,7,6600.0,Yes,2.0,4,3,3.0,3.0,4,21,Travel_Frequently,1
41,Male,PhD,Engineering,Manager,1.0,0.8,1,13000.0,No,1.0,4,4,3.0,6.0,4,7,Travel_Rarely,0
42,Female,Bachelor,Engineering,Manager,2.0,1.6,4,10600.0,Yes,2.0,4,4,3.0,5.0,3,25,Non-Travel,1
53,Male,Bachelor,Finance,Junior,4.2,3.9,2,6300.0,No,2.0,3,3,3.0,2.0,3,26,Non-Travel,1
42,Female,PhD,Engineering,Junior,2.3,1.3,2,7600.0,No,2.0,2,4,3.0,3.0,4,25,Travel_Frequently,0
56,Female,Master,HR,Junior,6.0,4.3,7,,Yes,3.0,2,3,2.0,6.0,3,9,Travel_Frequently,1
53,Male,Bachelor,Sales,Mid,5.1,1.6,4,,No,1.0,1,4,3.0,,3,22,Travel_Rarely,1
51,Female,Bachelor,Marketing,Mid,0.5,0.3,4,7600.0,Yes,3.0,4,4,2.0,4.0,4,2,Non-Travel,0
33,Male,High School,Engineering,Junior,0.2,0.1,1,5100.0,Yes,,3,2,3.0,1.0,3,21,Travel_Rarely,0
39,Male,High School,Finance,Senior,8.4,5.6,3,6400.0,No,4.0,4,3,3.0,5.0,3,19,Travel_Rarely,1
42,Male,Master,Marketing,Mid,0.3,0.3,7,7200.0,Yes,3.0,2,3,3.0,6.0,3,28,Travel_Frequently,1
34,Female,Master,Sales,Manager,0.6,0.3,4,10300.0,No,3.0,3,3,4.0,1.0,2,6,Non-Travel,0
42,Female,Master,Operations,Senior,0.1,0.1,2,8800.0,Yes,4.0,1,4,1.0,0.0,3,27,Travel_Rarely,1
29,Female,High School,Finance,Mid,4.0,1.8,7,5400.0,Yes,4.0,4,3,1.0,4.0,3,5,Non-Travel,0
28,Male,High School,Engineering,Senior,3.5,1.3,2,6000.0,Yes,3.0,4,1,2.0,4.0,3,13,Travel_Rarely,0
44,Female,Bachelor,Sales,Lead,17.3,11.4,1,8700.0,No,,4,4,4.0,3.0,3,10,Non-Travel,0
53,Female,PhD,Operations,Mid,8.7,3.1,7,8600.0,Yes,3.0,1,3,4.0,2.0,4,27,Travel_Frequently,1
32,Male,Bachelor,Marketing,Mid,2.1,1.5,3,5400.0,No,3.0,2,3,4.0,3.0,3,1,Non-Travel,0
43,Female,Bachelor,Sales,Manager,1.9,0.6,5,10000.0,No,2.0,2,2,2.0,1.0,4,26,Travel_Rarely,1
43,Male,Master,Engineering,Junior,1.4,0.5,7,5800.0,Yes,2.0,2,1,3.0,4.0,3,26,Travel_Rarely,0
46,Female,Bachelor,Marketing,Junior,0.7,0.5,4,5200.0,Yes,2.0,4,2,3.0,2.0,4,28,Travel_Frequently,1
43,Male,High School,Finance,Mid,0.6,0.4,4,5300.0,No,2.0,2,3,3.0,3.0,2,18,Travel_Rarely,0
49,Male,Bachelor,Marketing,Lead,0.6,0.2,1,9800.0,No,1.0,3,3,3.0,,3,27,Non-Travel,0
50,Male,Master,Engineering,Senior,0.5,0.4,6,8300.0,No,3.0,3,3,3.0,6.0,4,21,Non-Travel,0
34,Female,High School,Finance,Lead,1.1,1.0,6,6100.0,No,2.0,3,1,3.0,5.0,3,14,Travel_Rarely,1
39,Male,High School,Engineering,Mid,1.5,1.2,3,5900.0,No,3.0,2,2,4.0,5.0,4,12,Travel_Rarely,0
23,Male,Bachelor,Sales,Junior,13.0,5.1,2,5100.0,No,3.0,4,1,2.0,1.0,3,6,Non-Travel,0
50,Female,Bachelor,Finance,Senior,3.5,2.5,2,8600.0,No,3.0,3,3,4.0,2.0,4,14,Travel_Rarely,0
42,Female,Master,Operations,Senior,17.6,13.6,5,8500.0,Yes,4.0,3,2,,6.0,3,17,Non-Travel,0
36,Male,Bachelor,Engineering,Junior,1.9,0.6,2,4400.0,Yes,2.0,2,4,3.0,5.0,3,7,Travel_Frequently,1
48,Male,High School,Engineering,Junior,2.4,2.2,6,4800.0,No,4.0,4,3,3.0,4.0,3,3,Non-Travel,1
52,Male,High School,Finance,Junior,1.6,1.5,6,6100.0,No,2.0,2,3,3.0,5.0,3,17,Non-Travel,0
36,Male,Bachelor,HR,Senior,0.8,0.7,4,8300.0,Yes,4.0,3,3,2.0,2.0,3,23,Travel_Rarely,1
44,Female,Bachelor,Marketing,Lead,0.6,0.5,5,7800.0,No,2.0,3,3,3.0,2.0,3,23,Travel_Rarely,1
45,Female,Bachelor,Marketing,Senior,11.6,9.5,3,7700.0,No,3.0,2,4,1.0,3.0,4,10,Non-Travel,0
34,Female,High School,Sales,Manager,17.3,12.9,5,9300.0,No,1.0,1,4,4.0,6.0,3,3,Travel_Rarely,1
43,Male,Bachelor,Operations,Junior,0.2,0.2,7,5000.0,Yes,3.0,4,1,2.0,6.0,4,16,Travel_Rarely,1
58,Female,Bachelor,Marketing,Lead,0.7,0.6,3,9400.0,No,2.0,2,3,2.0,2.0,4,6,Non-Travel,0
54,Male,Bachelor,Operations,Lead,2.2,1.7,6,9100.0,Yes,3.0,3,3,4.0,2.0,3,4,Travel_Frequently,1
24,Female,Master,Finance,Mid,0.8,0.4,2,4800.0,No,3.0,3,4,2.0,1.0,3,20,Travel_Frequently,0
40,Female,Bachelor,Operations,Manager,1.8,1.0,1,10700.0,Yes,4.0,3,3,2.0,2.0,2,9,Travel_Rarely,1
44,Female,Bachelor,Sales,Mid,0.6,0.6,5,6700.0,No,3.0,2,2,4.0,6.0,3,29,Travel_Frequently,0
50,Female,High School,Engineering,Lead,2.4,0.7,5,9100.0,No,3.0,2,3,2.0,3.0,4,7,Non-Travel,0
51,Male,High School,Operations,Lead,1.3,1.0,4,8100.0,No,2.0,3,3,1.0,6.0,3,16,Non-Travel,1
46,Female,PhD,Sales,Senior,1.7,1.6,4,8300.0,No,3.0,3,4,2.0,3.0,3,6,Travel_Rarely,1
58,Male,Bachelor,Sales,Mid,0.4,0.3,6,6800.0,No,2.0,4,4,4.0,6.0,1,12,Travel_Frequently,1
29,Female,Bachelor,Marketing,Junior,2.2,2.2,3,5500.0,Yes,4.0,3,1,,6.0,3,25,Travel_Rarely,1
37,Male,Master,Marketing,Mid,16.4,12.8,1,7000.0,Yes,2.0,4,4,3.0,4.0,3,29,Non-Travel,0
29,Female,Bachelor,Sales,Mid,1.6,0.5,7,6300.0,No,3.0,1,4,3.0,5.0,2,3,Travel_Rarely,0
22,Male,High School,Operations,Senior,8.4,7.4,4,4900.0,No,3.0,3,4,2.0,1.0,4,12,Non-Travel,0
26,Male,Master,Finance,Senior,7.4,3.7,4,8200.0,No,3.0,2,4,2.0,0.0,3,20,Non-Travel,0
24,Male,Bachelor,HR,Lead,12.2,7.5,2,7900.0,No,,2,4,4.0,4.0,1,14,Travel_Rarely,0
22,Female,High School,Marketing,Junior,6.2,3.2,2,3800.0,No,2.0,3,1,3.0,2.0,4,14,Travel_Rarely,1
25,Female,High School,Engineering,Lead,4.3,2.1,6,8100.0,No,1.0,4,4,2.0,5.0,3,9,Non-Travel,0
56,Male,Bachelor,Sales,Manager,7.8,4.7,6,11500.0,No,4.0,3,3,2.0,1.0,2,4,Non-Travel,0
53,Male,Master,Engineering,Senior,0.3,0.2,4,8200.0,No,2.0,4,1,3.0,4.0,2,23,Travel_Rarely,0
55,Female,Bachelor,HR,Junior,2.5,1.9,3,7000.0,No,3.0,3,3,3.0,3.0,2,25,Travel_Rarely,0
46,Male,Bachelor,HR,Junior,18.1,15.7,7,5600.0,No,3.0,4,4,2.0,,3,20,Travel_Rarely,0
31,Male,Bachelor,Marketing,Junior,5.9,3.0,1,5100.0,No,,1,3,2.0,1.0,2,25,Travel_Rarely,0
42,Male,Master,Marketing,Senior,13.1,5.9,4,7700.0,No,2.0,1,4,4.0,6.0,3,15,Non-Travel,0
48,Male,High School,Finance,Senior,6.0,4.6,3,7200.0,No,3.0,4,3,3.0,6.0,3,7,Non-Travel,0
48,Male,Master,Marketing,Manager,8.3,6.4,3,11100.0,No,3.0,3,2,1.0,2.0,3,20,Travel_Frequently,0
23,Male,Bachelor,Sales,Mid,4.9,4.6,4,5200.0,No,3.0,3,2,1.0,1.0,3,19,Travel_Rarely,0
34,Male,Master,Sales,Mid,5.7,1.8,3,6900.0,No,4.0,3,3,3.0,5.0,4,6,Travel_Rarely,0
30,Male,Bachelor,Operations,Senior,3.0,2.7,5,7300.0,No,,4,1,1.0,6.0,4,19,Travel_Frequently,0
57,Male,High School,Sales,Lead,10.3,6.8,3,7700.0,No,3.0,3,3,2.0,6.0,4,7,Travel_Rarely,0
43,Male,Bachelor,Engineering,Manager,7.0,5.1,4,11500.0,No,2.0,3,1,3.0,5.0,3,1,Non-Travel,0
47,Male,Bachelor,Finance,Lead,7.4,2.7,3,9700.0,No,2.0,4,4,3.0,1.0,3,7,Travel_Frequently,0
33,Female,Bachelor,Engineering,Mid,4.5,2.7,7,5700.0,No,2.0,4,3,3.0,0.0,3,3,Non-Travel,0
38,Male,PhD,Operations,Senior,1.5,0.7,4,9300.0,No,2.0,2,3,3.0,,4,25,Travel_Rarely,0
35,Male,Bachelor,Engineering,Lead,0.1,0.0,2,8500.0,No,3.0,3,2,4.0,2.0,3,6,Travel_Rarely,0
35,Male,PhD,Sales,Mid,11.0,7.2,4,8000.0,No,2.0,3,2,2.0,6.0,4,23,Travel_Rarely,0
151,Male,Bachelor,Engineering,Junior,3.5,3.0,3,6700.0,No,3.0,2,3,2.0,1.0,4,25,Travel_Rarely,0
41,Male,Bachelor,Finance,Junior,1.4,1.1,4,5200.0,No,1.0,3,3,2.0,1.0,3,6,Travel_Rarely,0
32,Male,Master,Engineering,Junior,0.6,0.4,1,5500.0,Yes,,1,2,4.0,0.0,3,26,Travel_Rarely,1
37,Female,High School,HR,Senior,7.1,4.8,4,7000.0,No,2.0,2,2,3.0,0.0,3,11,Travel_Frequently,0
52,Male,High School,Operations,Junior,7.2,4.3,4,4400.0,No,3.0,4,4,1.0,3.0,3,2,Non-Travel,0
27,Female,Bachelor,Operations,Junior,6.7,6.6,1,5300.0,Yes,2.0,1,3,2.0,2.0,3,6,Travel_Frequently,0
40,Male,Bachelor,Engineering,Mid,4.1,2.8,1,6800.0,No,4.0,3,1,3.0,0.0,3,22,Non-Travel,0
58,Male,Bachelor,Engineering,Mid,1.8,0.9,1,6500.0,No,2.0,2,1,1.0,1.0,2,18,Non-Travel,1
25,Male,Master,HR,Mid,1.5,0.7,6,7600.0,No,3.0,3,4,3.0,0.0,3,23,Travel_Frequently,0
25,Male,Master,Operations,Senior,0.0,0.0,5,,Yes,2.0,2,4,4.0,4.0,4,14,Travel_Rarely,0
41,Male,High School,Operations,Junior,7.2,4.8,6,4700.0,Yes,2.0,3,3,1.0,3.0,4,12,Non-Travel,1
31,Female,High School,Engineering,Junior,0.4,0.1,4,4000.0,No,3.0,4,2,2.0,3.0,4,9,Travel_Rarely,0
45,Male,Bachelor,Marketing,Mid,4.0,3.5,6,6800.0,Yes,3.0,3,3,1.0,5.0,3,13,Non-Travel,0
56,Female,Master,Engineering,Mid,2.8,2.2,6,7700.0,No,2.0,3,3,1.0,2.0,3,26,Travel_Rarely,0
47,Female,High School,Sales,Mid,3.0,2.3,1,4900.0,No,1.0,3,3,3.0,3.0,3,20,Travel_Rarely,0
58,Male,PhD,Sales,Junior,10.5,3.7,1,,No,2.0,1,2,1.0,2.0,3,27,Travel_Frequently,0
59,Male,Bachelor,Engineering,Lead,0.1,0.1,2,9200.0,Yes,4.0,3,1,3.0,4.0,3,21,Non-Travel,1
42,Male,Bachelor,HR,Senior,5.9,5.6,6,8300.0,No,4.0,1,4,3.0,5.0,2,22,Non-Travel,1
42,Male,Bachelor,Sales,Junior,0.2,0.2,5,5800.0,No,3.0,3,3,4.0,1.0,3,1,Non-Travel,0
31,Male,Bachelor,Finance,Junior,0.2,0.1,4,5300.0,No,3.0,4,4,3.0,4.0,3,8,Non-Travel,0
59,Male,Bachelor,Engineering,Manager,2.2,0.9,7,12300.0,Yes,4.0,3,3,2.0,2.0,3,28,Travel_Frequently,0
25,Male,Bachelor,HR,Senior,0.3,0.2,7,6700.0,Yes,3.0,3,4,2.0,2.0,4,29,Travel_Frequently,1
41,Male,Master,Engineering,Mid,6.2,3.4,3,7900.0,No,4.0,1,4,3.0,2.0,4,9,Travel_Rarely,0
38,Female,Bachelor,Sales,Senior,3.0,2.3,5,6700.0,No,3.0,4,2,2.0,1.0,4,17,Travel_Rarely,0
28,Female,Bachelor,Engineering,Senior,0.1,0.1,5,8000.0,No,2.0,3,3,2.0,5.0,3,13,Travel_Frequently,0
25,Female,Bachelor,Engineering,Senior,0.2,0.1,2,6800.0,Yes,3.0,4,4,4.0,5.0,4,4,Non-Travel,0
50,Male,PhD,HR,Mid,3.8,1.3,4,7700.0,No,3.0,2,4,1.0,2.0,3,6,Non-Travel,0
35,Male,High School,Sales,Mid,6.6,6.1,4,5600.0,No,3.0,4,4,2.0,4.0,3,13,Travel_Rarely,0
24,Male,Master,HR,Junior,2.3,0.8,1,5800.0,Yes,2.0,3,3,4.0,5.0,4,26,Travel_Frequently,0
45,Male,Bachelor,Sales,Manager,3.2,3.1,1,10800.0,No,3.0,1,3,1.0,1.0,3,17,Travel_Rarely,0
58,Male,High School,Finance,Senior,6.4,4.9,5,5900.0,No,3.0,4,3,1.0,4.0,4,19,Travel_Rarely,0
37,Female,Bachelor,Marketing,Junior,3.8,3.6,2,4900.0,No,2.0,1,3,2.0,6.0,3,23,Non-Travel,0
25,Female,Bachelor,Sales,Lead,1.0,0.4,4,6600.0,No,,3,4,3.0,1.0,3,24,Travel_Rarely,1
45,Male,Bachelor,Engineering,Lead,3.8,1.2,2,7700.0,No,,4,4,4.0,2.0,3,29,Travel_Frequently,0
55,Male,Bachelor,Sales,Manager,4.0,2.6,3,11400.0,No,3.0,2,1,3.0,5.0,4,8,Travel_Rarely,0
51,Male,Bachelor,Finance,Lead,5.3,3.3,7,8600.0,No,4.0,3,3,,1.0,3,21,Travel_Rarely,0
39,Male,High School,Engineering,Manager,3.9,2.1,4,9700.0,No,3.0,3,3,2.0,0.0,4,17,Travel_Rarely,0
40,Male,Master,HR,Junior,13.9,13.5,1,5800.0,No,3.0,3,3,3.0,4.0,3,17,Travel_Rarely,0
52,Male,Bachelor,HR,Lead,0.9,0.8,5,10200.0,No,3.0,4,4,3.0,0.0,3,24,Travel_Rarely,0
40,Male,High School,Operations,Lead,12.1,9.2,2,8000.0,Yes,3.0,4,3,3.0,0.0,4,21,Travel_Rarely,0
40,Female,Bachelor,HR,Junior,3.1,1.3,7,4300.0,No,,3,3,3.0,2.0,3,15,Travel_Rarely,0
43,Female,Bachelor,Finance,Junior,4.5,3.7,7,6200.0,No,3.0,4,3,4.0,6.0,3,27,Non-Travel,0
45,Female,Master,Engineering,Manager,0.4,0.3,7,11500.0,Yes,3.0,4,3,2.0,2.0,3,25,Travel_Frequently,1
33,Male,Master,Operations,Mid,1.9,1.1,1,7800.0,No,2.0,2,3,2.0,0.0,3,1,Travel_Frequently,0
51,Male,Bachelor,Marketing,Lead,5.9,5.6,5,9000.0,Yes,2.0,1,1,4.0,1.0,3,2,Travel_Rarely,1
59,Male,Bachelor,Engineering,Junior,4.9,2.0,1,5900.0,Yes,2.0,3,2,2.0,2.0,3,20,Non-Travel,0
52,Male,Master,Marketing,Junior,0.2,0.1,4,6700.0,Yes,3.0,4,3,2.0,4.0,4,10,Travel_Rarely,1
57,Male,Master,Engineering,Mid,3.2,1.1,2,7700.0,No,2.0,2,3,3.0,0.0,3,27,Travel_Rarely,0
40,Female,Master,Marketing,Junior,0.4,0.3,3,6900.0,No,2.0,4,3,3.0,4.0,4,16,Non-Travel,1
57,Female,Bachelor,Marketing,Senior,21.9,16.1,6,7500.0,No,3.0,4,4,2.0,6.0,3,23,Non-Travel,0
51,Male,Bachelor,Sales,Mid,9.1,4.7,7,7700.0,No,1.0,1,4,4.0,5.0,3,4,Travel_Frequently,0
54,Male,Bachelor,Finance,Junior,0.1,0.0,1,6500.0,No,2.0,3,4,,6.0,3,8,Travel_Rarely,0
39,Female,Bachelor,Engineering,Junior,7.8,2.6,6,5600.0,No,2.0,2,3,3.0,4.0,3,16,Travel_Frequently,0
49,Male,High School,Engineering,Mid,10.1,4.2,2,6200.0,Yes,3.0,3,2,1.0,4.0,2,7,Travel_Rarely,1
32,Male,Master,Engineering,Junior,1.7,1.0,4,6100.0,No,3.0,3,3,4.0,0.0,3,5,Travel_Rarely,0
54,Male,Bachelor,Marketing,Senior,5.1,2.4,1,7000.0,No,4.0,3,3,2.0,,2,23,Travel_Rarely,0
38,Female,PhD,Engineering,Mid,2.3,1.1,4,8300.0,Yes,2.0,3,4,4.0,6.0,2,8,Travel_Rarely,0
27,Female,Master,Sales,Junior,4.3,3.9,3,7400.0,Yes,2.0,4,3,,5.0,3,3,Travel_Frequently,1
25,Male,Bachelor,Finance,Mid,1.7,1.1,7,6000.0,No,1.0,2,3,3.0,2.0,4,3,Travel_Frequently,1
41,Female,PhD,Sales,Junior,1.6,1.3,3,7900.0,No,4.0,3,3,3.0,4.0,4,18,Travel_Frequently,1
48,Female,High School,Sales,Junior,2.2,0.7,7,4200.0,Yes,3.0,4,3,2.0,0.0,4,4,Travel_Rarely,1
36,Male,Master,Engineering,Junior,0.6,0.3,5,7200.0,Yes,3.0,3,4,2.0,3.0,3,27,Travel_Rarely,1
27,Male,Bachelor,Engineering,Lead,7.1,4.5,5,8500.0,Yes,4.0,3,4,3.0,0.0,4,4,Travel_Rarely,0
35,Male,Master,HR,Manager,1.7,0.7,5,12200.0,No,2.0,3,4,2.0,2.0,4,15,Travel_Frequently,0
32,Female,PhD,Sales,Lead,2.0,0.8,4,9400.0,No,2.0,4,3,4.0,6.0,3,15,Travel_Rarely,0
30,Male,Bachelor,Operations,Mid,9.0,8.2,5,5400.0,Yes,3.0,3,3,2.0,6.0,4,29,Non-Travel,0
47,Female,Bachelor,Finance,Junior,2.7,2.6,2,4700.0,Yes,3.0,3,1,3.0,0.0,3,4,Travel_Rarely,0
37,Male,High School,Engineering,Mid,3.1,1.1,6,4300.0,No,3.0,4,1,4.0,6.0,2,2,Travel_Frequently,0
26,Female,Bachelor,Engineering,Senior,12.5,6.8,6,6100.0,Yes,3.0,1,1,3.0,1.0,3,23,Travel_Rarely,0
31,Male,PhD,Engineering,Manager,8.7,8.4,4,12400.0,No,3.0,3,4,2.0,5.0,3,26,Travel_Rarely,0
24,Male,Master,Finance,Junior,0.7,0.3,4,5400.0,No,4.0,3,2,2.0,1.0,3,3,Non-Travel,0
34,Female,Bachelor,Sales,Junior,2.6,2.0,5,4700.0,Yes,3.0,1,2,4.0,6.0,4,28,Travel_Frequently,1
51,Female,Bachelor,Sales,Senior,14.2,13.9,7,8100.0,No,2.0,3,3,3.0,4.0,3,10,Travel_Rarely,0
27,Female,PhD,Operations,Lead,1.9,1.9,6,7300.0,No,3.0,1,3,3.0,0.0,3,1,Travel_Rarely,0
38,Male,Bachelor,Engineering,Lead,1.9,1.2,6,8000.0,No,3.0,4,4,2.0,0.0,3,18,Travel_Rarely,0
40,Female,Master,Engineering,Senior,0.9,0.4,5,8600.0,No,3.0,4,1,1.0,4.0,3,5,Travel_Frequently,0
56,Male,Master,Operations,Manager,0.5,0.2,4,12000.0,No,2.0,1,4,3.0,4.0,4,9,Travel_Frequently,1
47,Male,Master,Finance,Mid,5.4,5.0,3,8600.0,No,1.0,1,2,4.0,6.0,3,20,Travel_Frequently,0
26,Male,High School,Engineering,Lead,5.9,5.5,7,6800.0,No,2.0,4,4,1.0,5.0,3,6,Non-Travel,0
50,Male,Master,Finance,Manager,13.9,10.1,3,11500.0,No,4.0,3,3,3.0,6.0,4,19,Non-Travel,0
58,Male,Bachelor,Sales,Lead,5.9,4.9,5,8600.0,Yes,2.0,3,3,2.0,3.0,3,9,Travel_Frequently,0
41,Female,High School,Marketing,Mid,1.1,0.9,3,5100.0,Yes,3.0,2,3,4.0,0.0,4,18,Travel_Frequently,1
42,Male,Master,HR,Junior,0.2,0.2,2,6800.0,No,3.0,2,3,3.0,2.0,3,24,Travel_Rarely,0
31,Female,Bachelor,Marketing,Mid,16.9,14.9,2,6400.0,No,4.0,2,3,3.0,2.0,3,15,Non-Travel,0
26,Male,Bachelor,Operations,Mid,1.7,1.3,2,7200.0,No,3.0,2,1,4.0,2.0,4,15,Travel_Rarely,0
57,Male,PhD,Operations,Lead,1.5,1.0,4,11800.0,No,4.0,3,1,3.0,4.0,3,27,Travel_Rarely,0
